日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,G7339,上海虹桥,AOH,苍南,CEH,18:35,19:34,00:59,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7391,上海虹桥,AOH,南京南,NKH,18:41,19:36,00:55,01900,01010,00630,--,--,--,--,--,00630
2024-08-15,G1689,上海虹桥,AOH,南平市,NOS,18:41,19:48,01:07,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G7535,扬州东,YDU,温州南,VRH,18:46,19:39,00:53,02630,01290,00800,--,--,--,--,--,00800
2024-08-15,G1227,沈阳北,SBT,苍南,CEH,18:51,19:43,00:52,02190,01170,00730,--,--,--,--,--,--
2024-08-15,K79,上海南,SNH,昆明,KMM,18:55,20:41,01:46,--,--,--,--,01085,00705,--,00245,00245
2024-08-15,G7339,上海虹桥,AOH,苍南,CEH,18:55,19:34,00:39,01530,00820,00510,--,--,--,--,--,00510
2024-08-15,G7343,上海虹桥,AOH,瑞安,RAH,19:01,19:53,00:52,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G1689,上海虹桥,AOH,南平市,NOS,19:04,19:48,00:44,01760,00940,00580,--,--,--,--,--,--
2024-08-15,D3323,上海虹桥,AOH,景德镇北,JDG,19:05,20:06,01:01,--,00940,00590,--,--,--,--,--,00590
2024-08-15,G7381,上海虹桥,AOH,江山,JUH,19:09,20:13,01:04,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,K739,上海南,SNH,昆明,KMM,19:10,22:14,03:04,--,--,--,--,01135,00745,--,00285,00285
2024-08-15,G7561,上海虹桥,AOH,温州南,VRH,19:15,20:09,00:54,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7561,上海虹桥,AOH,温州南,VRH,19:15,20:22,01:07,02510,01330,00820,--,--,--,--,--,00820
2024-08-15,G1865,郑州东,ZAF,宁波,NGH,19:26,20:21,00:55,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G7491,太湖南,TAU,衢州,QEH,19:31,20:17,00:46,02630,01290,00800,--,--,--,--,--,00800
2024-08-15,G7557,上海虹桥,AOH,三门县,OQH,19:36,20:28,00:52,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,Z257,上海南,SNH,重庆北,CUW,19:39,21:31,01:52,--,--,--,--,01135,00745,--,--,--
2024-08-15,G7355,上海虹桥,AOH,杭州,HZH,19:42,20:46,01:04,--,01240,00780,--,--,--,--,--,00780
2024-08-15,G7527,上海虹桥,AOH,宁海,NHH,20:19,21:15,00:56,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,K287,上海南,SNH,南昌,NCG,20:21,22:58,02:37,--,--,--,--,01135,00745,--,00285,00285
2024-08-15,G7551,上海虹桥,AOH,千岛湖,QDU,20:27,21:26,00:59,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7529,上海虹桥,AOH,宁波,NGH,20:35,21:44,01:09,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,Z27,上海南,SNH,武昌,WCN,20:39,22:29,01:50,--,--,--,--,01135,00745,--,--,--
2024-08-15,Z247,上海南,SNH,长沙,CSQ,20:45,22:35,01:50,--,--,--,--,01135,00745,--,00285,00285
2024-08-15,K287,上海南,SNH,南昌,NCG,20:51,22:58,02:07,--,--,--,--,01085,00705,--,00245,00245
2024-08-15,G7399,上海虹桥,AOH,永康南,QUH,20:53,21:48,00:55,--,01170,00730,--,--,--,--,--,00730
2024-08-15,D2125,青岛,QDK,宁波,NGH,21:01,21:57,00:56,--,00940,00590,--,--,--,--,--,00590
2024-08-15,G7553,上海虹桥,AOH,千岛湖,QDU,21:12,22:04,00:52,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7383,上海虹桥,AOH,衢州,QEH,21:18,22:24,01:06,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7309,上海虹桥,AOH,杭州东,HGH,22:35,23:20,00:45,02190,01170,00730,--,--,--,--,--,00730
