日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,C7052,深圳,SZQ,广州东,GGQ,13:23,14:50,01:27,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6002,深圳北,IOQ,醴陵东,UKQ,13:29,14:06,00:37,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,K1656,深圳东,BJQ,襄阳,XFN,13:31,15:17,01:46,--,--,--,--,00865,00695,--,00235,00235
2024-08-15,C7062,深圳,SZQ,广州东,GGQ,13:32,14:39,01:07,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C7062,深圳,SZQ,广州东,GGQ,13:32,14:59,01:27,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G880,深圳北,IOQ,武汉,WHN,13:34,14:16,00:42,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G6530,香港西九龙,XJA,广州南,IZQ,13:38,14:26,00:48,02150,01080,00820,--,--,--,--,--,--
2024-08-15,G6302,饶平,RVQ,广州南,IZQ,13:40,14:11,00:31,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6030,深圳北,IOQ,怀化南,KAQ,13:45,14:21,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6530,香港西九龙,XJA,广州南,IZQ,13:50,14:26,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C7070,深圳,SZQ,广州东,GGQ,13:54,14:57,01:03,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C7070,深圳,SZQ,广州东,GGQ,13:54,15:16,01:22,--,00995,00795,--,--,--,--,--,00795
2024-08-15,K952,深圳东,BJQ,靖西,JMZ,13:56,15:34,01:38,--,--,--,--,00875,00675,--,00215,00215
2024-08-15,K536,深圳,SZQ,洛阳,LYF,13:58,15:54,01:56,--,--,--,--,01035,00695,--,00235,00235
2024-08-15,G6028,深圳北,IOQ,邵阳,SYQ,14:00,14:31,00:31,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6536,香港西九龙,XJA,广州南,IZQ,14:00,14:50,00:50,02150,01080,00820,--,--,--,--,--,--
2024-08-15,G6536,香港西九龙,XJA,广州南,IZQ,14:14,14:50,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C8028,深圳,SZQ,广州白云,GBA,14:17,16:05,01:48,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8028,深圳,SZQ,广州白云,GBA,14:17,16:18,02:01,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8028,深圳,SZQ,广州白云,GBA,14:17,15:16,00:59,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C8028,深圳,SZQ,广州白云,GBA,14:17,15:37,01:20,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6230,深圳北,IOQ,广州南,IZQ,14:23,14:59,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C7056,深圳,SZQ,广州东,GGQ,14:25,15:33,01:08,--,00730,00640,--,--,--,--,--,00640
2024-08-15,D3314,福州南,FYS,广州东,GGQ,14:25,15:42,01:17,--,01030,00830,--,--,--,--,--,00830
2024-08-15,C7056,深圳,SZQ,广州东,GGQ,14:25,16:01,01:36,--,00995,00795,--,--,--,--,--,00795
2024-08-15,K1208,深圳东,BJQ,昆明,KMM,14:27,15:59,01:32,--,--,--,--,00875,00675,--,00215,00215
2024-08-15,G2930,深圳北,IOQ,重庆西,CXW,14:29,15:13,00:44,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G6558,香港西九龙,XJA,广州东,GGQ,14:30,15:56,01:26,--,01290,01020,--,--,--,--,--,--
2024-08-15,G6012,深圳北,IOQ,长沙南,CWQ,14:35,15:04,00:29,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6338,梅州西,MXA,珠海,ZHQ,14:39,15:08,00:29,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C8038,深圳,SZQ,广州白云,GBA,14:43,16:39,01:56,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6558,香港西九龙,XJA,广州东,GGQ,14:43,15:56,01:13,--,01090,00870,--,--,--,--,--,--
2024-08-15,C8038,深圳,SZQ,广州白云,GBA,14:43,15:56,01:13,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C8038,深圳,SZQ,广州白云,GBA,14:43,16:15,01:32,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C7008,深圳,SZQ,广州东,GGQ,14:51,16:27,01:36,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G1032,深圳北,IOQ,宜昌东,HAN,14:56,15:25,00:29,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C8006,深圳,SZQ,广州东,GGQ,15:00,16:06,01:06,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G1036,深圳北,IOQ,宜昌东,HAN,15:01,15:30,00:29,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C8040,深圳,SZQ,广州白云,GBA,15:05,16:56,01:51,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8040,深圳,SZQ,广州白云,GBA,15:05,16:32,01:27,--,00995,00795,--,--,--,--,--,00795
2024-08-15,D3248,南平市,NOS,广州东,GGQ,15:09,16:21,01:12,--,01030,00830,--,--,--,--,--,00830
